Time,Open,High,Low,Close,Volume,EMA9,EMA21,EMA220
2012-12-30,22:06:00,4321.5,4322.25,4321.5,4322,26,4321.26477124613,4321.36298328959,4320.60445681449
2012-12-30,22:07:00,4322,4322.25,4322,4322.25,2,4321.46181699691,4321.44362117236,4320.61934860802
2012-12-30,22:09:00,4322.5,4323.25,4322.5,4322.75,33,4321.71945359752,4321.56238288396,4320.63863052107
2012-12-30,22:10:00,4322.25,4322.25,4322,4322,2,4321.77556287802,4321.60216625815,4320.65095060685
2012-12-30,22:17:00,4322,4322.25,4322,4322,9,4321.82045030242,4321.63833296195,4320.66315919865
2012-12-30,22:18:00,4322,4322,4322,4322,2,4321.85636024193,4321.67121178359,4320.67525730545
2012-12-30,22:19:00,4322.25,4322.25,4322.25,4322.25,1,4321.93508819355,4321.72382889417,4320.68950837056
2012-12-30,22:21:00,4322.25,4322.25,4322.25,4322.25,1,4321.99807055484,4321.77166263107,4320.70363046675
2012-12-30,22:22:00,4322,4322,4322,4322,1,4321.99845644387,4321.7924205737,4320.71536231773
2012-12-30,22:25:00,4321.75,4321.75,4321.25,4321.25,13,4321.8487651551,4321.74310961245,4320.7202006678
2012-12-30,22:26:00,4321.25,4321.75,4321.25,4321.5,14,4321.77901212408,4321.72100873859,4320.72725767533
2012-12-30,22:27:00,4321.5,4321.5,4320.25,4320.5,29,4321.52320969926,4321.61000794417,4320.72520104478
2012-12-30,22:28:00,4320.5,4320.75,4320.5,4320.75,5,4321.36856775941,4321.53182540379,4320.72542546972
2012-12-30,22:29:00,4320.75,4321,4320.75,4321,15,4321.29485420753,4321.48347763981,4320.7279103071
2012-12-30,22:30:00,4320.75,4320.75,4320.25,4320.25,19,4321.08588336602,4321.37134330892,4320.72358532694
2012-12-30,22:32:00,4319.75,4319.75,4319.75,4319.75,7,4320.81870669282,4321.22394846265,4320.7147746
2012-12-30,22:33:00,4319.75,4320,4319.75,4320,13,4320.65496535425,4321.1126804206,4320.70830605158
2012-12-30,22:34:00,4320.25,4320.5,4319.5,4319.5,16,4320.4239722834,4320.96607310963,4320.69737115519
2012-12-30,22:35:00,4319.5,4319.5,4319.25,4319.5,12,4320.23917782672,4320.83279373603,4320.68653521713
2012-12-30,22:36:00,4319.25,4319.5,4319.25,4319.5,2,4320.09134226138,4320.71163066912,4320.67579734187
2012-12-30,22:37:00,4319.25,4319.5,4319,4319.5,3,4319.9730738091,4320.60148242647,4320.66515664194
2012-12-30,22:38:00,4319.5,4319.5,4319,4319,2,4319.77845904728,4320.45589311497,4320.65008735106
2012-12-30,22:41:00,4319,4319,4319,4319,1,4319.62276723783,4320.32353919543,4320.63515443386
2012-12-30,22:42:00,4319.5,4319.5,4319.5,4319.5,1,4319.59821379026,4320.24867199585,4320.62488154305
2012-12-30,22:44:00,4319.75,4319.75,4319.25,4319.25,3,4319.52857103221,4320.15788363259,4320.61243917615
2012-12-30,22:47:00,4319.5,4319.5,4319.5,4319.5,1,4319.52285682577,4320.09807602962,4320.60237185329
2012-12-30,22:48:00,4319.5,4319.75,4319.5,4319.5,5,4319.51828546061,4320.04370548148,4320.59239563742
2012-12-30,22:49:00,4319.5,4319.5,4319.25,4319.25,3,4319.46462836849,4319.9715504377,4320.58024726061
2012-12-30,22:50:00,4319,4319,4318.25,4318.5,23,4319.27170269479,4319.83777312519,4320.56142149355
2012-12-30,22:51:00,4318.75,4318.75,4318.5,4318.5,17,4319.11736215584,4319.71615738653,4320.54276609542
2012-12-30,22:52:00,4318.5,4318.5,4318.5,4318.5,2,4318.99388972467,4319.60559762412,4320.52427952442
2012-12-30,22:54:00,4318.5,4318.5,4318.5,4318.5,1,4318.89511177974,4319.5050887492,4320.5059602527
2012-12-30,22:55:00,4319,4319,4319,4319,3,4318.91608942379,4319.45917159018,4320.49233165313
2012-12-30,22:56:00,4319,4319,4319,4319,1,4318.93287153903,4319.41742871835,4320.4788263893
2012-12-30,22:58:00,4319,4319,4319,4319,2,4318.94629723122,4319.37948065304,4320.46544334506
2012-12-30,23:00:00,4319,4319,4318.75,4318.75,2,4318.90703778498,4319.32225513913,4320.44991897089
2012-12-30,23:01:00,4318.75,4318.75,4318.75,4318.75,1,4318.87563022798,4319.27023194466,4320.4345350888
2012-12-30,23:02:00,4319,4319,4319,4319,18,4318.90050418239,4319.24566540424,4320.4215528708
2012-12-30,23:03:00,4319.25,4319.25,4319.25,4319.25,1,4318.97040334591,4319.2460594584,4320.41095058238
2012-12-30,23:05:00,4319,4319,4318.75,4319,6,4318.97632267673,4319.22369041673,4320.39818179883
2012-12-30,23:06:00,4319.25,4319.25,4319.25,4319.25,1,4319.03105814138,4319.22608219702,4320.38779101332
2012-12-30,23:08:00,4319.25,4319.25,4318.5,4318.5,12,4318.92484651311,4319.16007472457,4320.37070693175
2012-12-30,23:09:00,4318.5,4318.5,4317.75,4317.75,17,4318.68987721049,4319.03188611324,4320.34699012694
2012-12-30,23:10:00,4317.75,4318,4317.75,4317.75,6,4318.50190176839,4318.91535101204,4320.32348795385
2012-12-30,23:11:00,4317.75,4317.75,4317.5,4317.5,3,4318.30152141471,4318.78668273822,4320.29793602666
2012-12-30,23:13:00,4317.5,4317.5,4317.5,4317.5,3,4318.14121713177,4318.6697115802,4320.27261533864
2012-12-30,23:14:00,4318,4318,4318,4318,5,4318.11297370542,4318.60882870927,4320.25204868399
2012-12-30,23:15:00,4318,4318.25,4318,4318.25,12,4318.14037896433,4318.57620791752,4320.23393059635
2012-12-30,23:16:00,4318.5,4318.5,4318.25,4318.25,6,4318.16230317147,4318.54655265229,4320.21597647331
2012-12-30,23:17:00,4318.5,4318.5,4318.5,4318.5,1,4318.22984253717,4318.54232059299,4320.20044727446
2012-12-30,23:19:00,4318.5,4318.5,4318.5,4318.5,2,4318.28387402974,4318.53847326635,4320.18505861134
2012-12-30,23:20:00,4319,4319.25,4318.75,4319.25,19,4318.47709922379,4318.60315751487,4320.17659654246
2012-12-30,23:21:00,4318.75,4318.75,4318.75,4318.75,1,4318.53167937903,4318.6165068317,4320.16368616651
2012-12-30,23:22:00,4319,4319,4319,4319,8,4318.62534350323,4318.651369847,4320.15315506998
2012-12-30,23:24:00,4319,4319,4319,4319,17,4318.70027480258,4318.68306349727,4320.14271927749
2012-12-30,23:25:00,4319,4319,4318.25,4318.25,12,4318.61021984206,4318.64369408843,4320.12559059625
2012-12-30,23:26:00,4318.25,4318.75,4318.25,4318.5,44,4318.58817587365,4318.63063098948,4320.11087936913
2012-12-30,23:27:00,4319,4319.5,4319,4319,21,4318.67054069892,4318.66420999044,4320.10082616217
2012-12-30,23:28:00,4318.75,4319,4318.75,4319,2,4318.73643255914,4318.69473635494,4320.09086393446
2012-12-30,23:29:00,4319.25,4319.25,4319.25,4319.25,3,4318.83914604731,4318.74521486813,4320.08325430609
2012-12-30,23:31:00,4319,4319,4319,4319,2,4318.87131683785,4318.76837715285,4320.0734510997
2012-12-30,23:34:00,4318.5,4318.5,4318.5,4318.5,1,4318.79705347028,4318.74397922986,4320.05921172324
2012-12-30,23:35:00,4318.25,4318.25,4318.25,4318.25,5,4318.68764277622,4318.69907202714,4320.04283876647
2012-12-30,23:36:00,4318.25,4318.25,4318,4318,2,4318.55011422098,4318.63552002468,4320.02435153781
2012-12-30,23:38:00,4318.5,4319.25,4318.5,4319.25,31,4318.69009137678,4318.69138184061,4320.01734383159
2012-12-30,23:40:00,4319.25,4319.25,4319.25,4319.25,2,4318.80207310143,4318.74216530965,4320.01039954352
2012-12-30,23:49:00,4319.5,4319.5,4319.5,4319.5,3,4318.94165848114,4318.81105937241,4320.00578054312
2012-12-30,23:50:00,4319.25,4319.25,4319.25,4319.25,3,4319.00332678491,4318.85096306583,4319.9989409002
2012-12-30,23:54:00,4319.25,4319.25,4319.25,4319.25,1,4319.05266142793,4318.88723915075,4319.9921631545
2012-12-31,00:00:00,4319.5,4319.5,4319.5,4319.5,2,4319.14212914234,4318.9429446825,4319.9877091893
2012-12-31,00:01:00,4319.25,4319.25,4319.25,4319.25,1,4319.16370331388,4318.97085880227,4319.98103308804
2012-12-31,00:02:00,4319,4319,4319,4319,2,4319.1309626511,4318.97350800207,4319.97215496055
2012-12-31,00:03:00,4318.75,4318.75,4318.75,4318.75,1,4319.05477012088,4318.95318909279,4319.96109473466
2012-12-31,00:06:00,4318.75,4318.75,4318.75,4318.75,1,4318.9938160967,4318.93471735708,4319.95013460131
2012-12-31,00:07:00,4319,4319,4319,4319,1,4318.99505287736,4318.9406521428,4319.94153609813
2012-12-31,00:09:00,4319,4319,4319,4319,1,4318.99604230189,4318.94604740254,4319.93301540946
2012-12-31,00:10:00,4318.75,4319,4318.5,4318.75,20,4318.94683384151,4318.9282249114,4319.92230938766
2012-12-31,00:13:00,4318.75,4318.75,4318.75,4318.75,1,4318.90746707321,4318.91202264673,4319.91170025293
2012-12-31,00:17:00,4319,4319,4319,4319,1,4318.92597365857,4318.92002058794,4319.90344957191
2012-12-31,00:18:00,4319.25,4319.75,4319.25,4319.75,7,4319.09077892686,4318.99547326176,4319.902060888
2012-12-31,00:20:00,4320,4320,4320,4320,2,4319.27262314149,4319.08679387433,4319.9029472148
2012-12-31,00:22:00,4320,4320,4320,4320,2,4319.41809851319,4319.16981261303,4319.90382552055
2012-12-31,00:26:00,4320,4320,4320,4320,1,4319.53447881055,4319.24528419366,4319.90469587783
2012-12-31,00:27:00,4320,4320.25,4320,4320.25,2,4319.67758304844,4319.33662199424,4319.90782080201
2012-12-31,00:28:00,4320,4320,4320,4320,1,4319.74206643875,4319.39692908567,4319.9086550029
2012-12-31,00:29:00,4320.25,4320.5,4320.25,4320.5,3,4319.893653151,4319.4972082597,4319.91400654134
2012-12-31,00:30:00,4320.25,4320.25,4320,4320,2,4319.9149225208,4319.54291659973,4319.91478476268
2012-12-31,00:31:00,4320.25,4320.25,4320,4320,3,4319.93193801664,4319.58446963611,4319.9155559413
2012-12-31,00:32:00,4320,4320,4320,4320,2,4319.94555041331,4319.62224512374,4319.91632014093
2012-12-31,00:33:00,4320,4320,4320,4320,6,4319.95644033065,4319.65658647613,4319.91707742472
2012-12-31,00:34:00,4320,4320,4320,4320,2,4319.96515226452,4319.68780588739,4319.91782785526
2012-12-31,00:36:00,4320,4320,4320,4320,3,4319.97212181162,4319.71618717035,4319.91857149458
2012-12-31,00:38:00,4320.5,4320.75,4320.5,4320.75,6,4320.12769744929,4319.81017015487,4319.92609573445
2012-12-31,00:40:00,4320.5,4320.5,4320.5,4320.5,5,4320.20215795943,4319.87288195897,4319.93128943821
2012-12-31,00:41:00,4320.5,4321,4320.5,4321,6,4320.36172636755,4319.97534723543,4319.940961027
2012-12-31,00:44:00,4320.5,4320.5,4320.5,4320.5,1,4320.38938109404,4320.0230429413,4319.94602020323
2012-12-31,00:45:00,4320.25,4320.25,4320.25,4320.25,2,4320.36150487523,4320.04367540118,4319.94877115162
2012-12-31,00:46:00,4320.25,4320.25,4320.25,4320.25,3,4320.33920390018,4320.06243218289,4319.95149720454
2012-12-31,00:47:00,4320,4320,4320,4320,1,4320.27136312015,4320.0567565299,4319.95193614387
2012-12-31,00:48:00,4320,4321,4320,4321,12,4320.41709049612,4320.14250593627,4319.96142088465
2012-12-31,00:51:00,4321,4321.25,4321,4321,8,4320.53367239689,4320.22045994207,4319.97081979067
2012-12-31,00:52:00,4321,4321,4321,4321,2,4320.62693791752,4320.29132722006,4319.98013363872
2012-12-31,00:53:00,4321,4321,4321,4321,2,4320.70155033401,4320.35575201824,4319.98936319855
2012-12-31,00:56:00,4321,4321,4320.75,4320.75,30,4320.71124026721,4320.39159274385,4319.99624678951
2012-12-31,00:57:00,4321,4321,4321,4321,2,4320.76899221377,4320.44690249441,4320.00533052897
2012-12-31,00:59:00,4320.75,4320.75,4320.75,4320.75,2,4320.76519377102,4320.4744568131,4320.01206961921
2012-12-31,01:00:00,4320.5,4320.5,4319.75,4319.75,6,4320.56215501681,4320.40859710282,4320.00969794845
2012-12-31,01:01:00,4320,4320,4319.25,4319.5,8,4320.34972401345,4320.3259973662,4320.00508529733
2012-12-31,01:03:00,4320,4320,4320,4320,1,4320.27977921076,4320.296361242,4320.00503927654
2012-12-31,01:05:00,4319.5,4319.5,4319.5,4319.5,2,4320.12382336861,4320.22396476545,4320.00046878535
2012-12-31,01:06:00,4319.25,4319.25,4319.25,4319.25,4,4319.94905869489,4320.13542251405,4319.99367721263
2012-12-31,01:07:00,4319.25,4319.5,4319.25,4319.5,4,4319.85924695591,4320.07765683095,4319.98920954555
2012-12-31,01:08:00,4319.5,4319.5,4319.5,4319.5,1,4319.78739756473,4320.02514257359,4319.98478230984
2012-12-31,01:10:00,4319.25,4319.25,4319.25,4319.25,3,4319.67991805178,4319.9546750669,4319.97813269618
2012-12-31,01:11:00,4319.5,4319.75,4319.5,4319.75,7,4319.69393444143,4319.93606824264,4319.97606814689
2012-12-31,01:13:00,4319.75,4319.75,4319.75,4319.75,5,4319.70514755314,4319.91915294785,4319.97402228131
2012-12-31,01:14:00,4319.75,4320,4319.75,4320,6,4319.76411804251,4319.92650267987,4319.97425737379
2012-12-31,01:16:00,4319.75,4319.75,4319.75,4319.75,1,4319.76129443401,4319.9104569817,4319.97222789529
2012-12-31,01:17:00,4320,4320.25,4320,4320.25,7,4319.85903554721,4319.94132452881,4319.97474166999
2012-12-31,01:20:00,4320,4320,4320,4320,5,4319.88722843777,4319.94665866256,4319.97497025217
2012-12-31,01:21:00,4319.5,4319.75,4319.5,4319.75,19,4319.85978275021,4319.92878060233,4319.97293432228
2012-12-31,01:23:00,4319,4319,4319,4319,2,4319.68782620017,4319.84434600211,4319.96412948679
2012-12-31,01:25:00,4318.75,4318.75,4318.75,4318.75,1,4319.50026096014,4319.74486000192,4319.95314188962
2012-12-31,01:26:00,4318.75,4319.75,4318.75,4319.5,22,4319.50020876811,4319.72260000175,4319.94904105804
2012-12-31,01:27:00,4319.75,4320.25,4319.75,4320.25,15,4319.65016701449,4319.77054545613,4319.95176466838
2012-12-31,01:29:00,4320.25,4320.5,4320.25,4320.5,11,4319.82013361159,4319.83685950558,4319.95672607409
2012-12-31,01:30:00,4320.25,4320.5,4320.25,4320.5,4,4319.95610688927,4319.89714500507,4319.96164258021
2012-12-31,01:32:00,4320,4320,4319.75,4319.75,5,4319.91488551142,4319.88376818643,4319.95972726274
2012-12-31,01:33:00,4320,4320,4320,4320,2,4319.93190840913,4319.89433471493,4319.9600917219
2012-12-31,01:34:00,4320,4320,4320,4320,1,4319.94552672731,4319.90394064994,4319.96045288279
2012-12-31,01:35:00,4319.75,4319.75,4319.75,4319.75,1,4319.90642138185,4319.8899460454,4319.95854833181
2012-12-31,01:36:00,4319.75,4319.75,4319.5,4319.75,8,4319.87513710548,4319.87722367763,4319.95666101659
2012-12-31,01:37:00,4319.5,4319.75,4319.5,4319.75,4,4319.85010968438,4319.86565788876,4319.95479078115
2012-12-31,01:38:00,4319.75,4320,4319.5,4320,5,4319.88008774751,4319.87787080796,4319.95519991435
2012-12-31,01:40:00,4320,4320,4320,4320,3,4319.904070198,4319.88897346178,4319.95560534499
2012-12-31,01:41:00,4320.25,4320.25,4320.25,4320.25,5,4319.9732561584,4319.92179405617,4319.95826955001
2012-12-31,01:42:00,4320,4320.25,4320,4320.25,3,4320.02860492672,4319.95163096015,4319.96090964458
2012-12-31,01:45:00,4320.5,4320.5,4320.5,4320.5,1,4320.12288394138,4320.00148269105,4319.96578829034
2012-12-31,01:46:00,4320,4320.5,4320,4320.5,4,4320.1983071531,4320.04680244641,4319.97062278545
2012-12-31,01:47:00,4320.5,4320.5,4320.5,4320.5,5,4320.25864572248,4320.08800222401,4319.97541352947
2012-12-31,01:49:00,4320.5,4320.5,4320.5,4320.5,1,4320.30691657799,4320.12545656728,4319.98016091834
2012-12-31,01:50:00,4320.5,4320.5,4320.5,4320.5,3,4320.34553326239,4320.15950597025,4319.98486534442
2012-12-31,01:51:00,4320.25,4320.25,4320.25,4320.25,4,4320.32642660991,4320.16773270023,4319.98726475307
2012-12-31,01:52:00,4320.25,4320.25,4319.75,4320.25,10,4320.31114128793,4320.17521154566,4319.98964244761
2012-12-31,01:54:00,4320.25,4320.5,4320.25,4320.5,5,4320.34891303034,4320.20473776878,4319.99426106799
2012-12-31,01:57:00,4320.25,4320.25,4320.25,4320.25,1,4320.32913042427,4320.20885251708,4319.99657544747
2012-12-31,02:00:00,4320.5,4320.75,4320.25,4320.25,18,4320.31330433942,4320.21259319734,4319.99886888234
2012-12-31,02:01:00,4320.5,4320.5,4320.5,4320.5,4,4320.35064347154,4320.23872108849,4320.00340400557
2012-12-31,02:02:00,4320.5,4320.5,4320.5,4320.5,5,4320.38051477723,4320.26247371681,4320.00789808697
2012-12-31,02:03:00,4320.25,4320.5,4320.25,4320.25,26,4320.35441182178,4320.26133974256,4320.01008905451
2012-12-31,02:04:00,4320.25,4320.25,4320,4320,8,4320.28352945743,4320.23758158414,4320.00999775085
2012-12-31,02:05:00,4319.75,4320,4319.75,4320,4,4320.22682356594,4320.21598325831,4320.00990727346
2012-12-31,02:06:00,4320,4320,4320,4320,4,4320.18145885275,4320.19634841665,4320.00981761488
2012-12-31,02:07:00,4320.25,4320.25,4320,4320,9,4320.1451670822,4320.17849856059,4320.00972876769
2012-12-31,02:08:00,4320,4320.25,4320,4320,25,4320.11613366576,4320.16227141872,4320.00964072454
2012-12-31,02:09:00,4320,4320,4320,4320,3,4320.09290693261,4320.14751947156,4320.00955347816
2012-12-31,02:10:00,4319.75,4319.75,4319.5,4319.5,2,4319.97432554609,4320.08865406505,4320.00494213447
2012-12-31,02:11:00,4320,4320.25,4319.75,4319.75,8,4319.92946043687,4320.05786733187,4320.00263496583
2012-12-31,02:12:00,4319.75,4319.75,4319.75,4319.75,1,4319.8935683495,4320.02987939261,4320.00034867655
2012-12-31,02:13:00,4320,4320,4319.75,4320,5,4319.9148546796,4320.02716308419,4320.00034552111
2012-12-31,02:14:00,4320.25,4320.75,4320.25,4320.5,14,4320.03188374368,4320.07014825835,4320.0048672811
2012-12-31,02:15:00,4320.5,4320.5,4320.25,4320.25,8,4320.07550699494,4320.08649841668,4320.00708567674
2012-12-31,02:16:00,4320.25,4320.75,4320.25,4320.5,29,4320.16040559596,4320.12408946971,4320.01154643985
2012-12-31,02:17:00,4320.5,4320.75,4320.5,4320.5,11,4320.22832447676,4320.15826315428,4320.01596683406
2012-12-31,02:18:00,4320.5,4320.75,4320.5,4320.5,8,4320.28265958141,4320.18933014026,4320.0203472247
2012-12-31,02:19:00,4320.5,4320.75,4320.5,4320.5,6,4320.32612766513,4320.21757285478,4320.0246879738
2012-12-31,02:20:00,4320.5,4320.75,4320.5,4320.75,29,4320.4109021321,4320.26597532253,4320.03125188354
2012-12-31,02:21:00,4320.5,4320.75,4320.5,4320.5,10,4320.42872170568,4320.28725029321,4320.03549394794
2012-12-31,02:22:00,4320.5,4320.75,4320.25,4320.5,20,4320.44297736455,4320.30659117564,4320.03969762262
2012-12-31,02:23:00,4320.25,4320.5,4320.25,4320.25,21,4320.40438189164,4320.30144652331,4320.04160081155
2012-12-31,02:24:00,4320,4320.5,4320,4320.5,18,4320.42350551331,4320.31949683937,4320.0457492205
2012-12-31,02:26:00,4320.25,4320.25,4319.75,4319.75,33,4320.28880441065,4320.26772439943,4320.04307275696
2012-12-31,02:27:00,4320.25,4320.5,4320.25,4320.5,22,4320.33104352852,4320.28884036312,4320.04720784514
2012-12-31,02:28:00,4320.5,4320.5,4320.5,4320.5,26,4320.36483482282,4320.30803669374,4320.0513055117
2012-12-31,02:29:00,4320.5,4320.5,4320.25,4320.25,12,4320.34186785825,4320.30276063068,4320.05310365186
2012-12-31,02:30:00,4320,4320,4320,4320,1,4320.2734942866,4320.27523693698,4320.05262307583
2012-12-31,02:31:00,4320,4320.25,4319.5,4319.5,34,4320.11879542928,4320.2047608518,4320.04762196202
2012-12-31,02:32:00,4319.5,4319.5,4319.5,4319.5,2,4319.99503634343,4320.14069168345,4320.04266610716
2012-12-31,02:33:00,4319.75,4320.25,4319.75,4320.25,15,4320.04602907474,4320.15062880314,4320.04454243198
2012-12-31,02:34:00,4320.25,4320.25,4320,4320,3,4320.03682325979,4320.13693527558,4320.04413933305
2012-12-31,02:35:00,4320,4320.25,4320,4320,5,4320.02945860783,4320.12448661416,4320.04373988207
2012-12-31,02:36:00,4320.25,4320.25,4320,4320,2,4320.02356688627,4320.11316964924,4320.04334404604
2012-12-31,02:37:00,4319.75,4319.75,4319.75,4319.75,1,4319.96885350901,4320.08015422658,4320.04068934879
2012-12-31,02:39:00,4320,4320.75,4320,4320.75,135,4320.12508280721,4320.14104929689,4320.0471084497
2012-12-31,02:40:00,4320.75,4320.75,4320.75,4320.75,95,4320.25006624577,4320.19640845172,4320.05346945921
2012-12-31,02:41:00,4320.5,4321,4319.75,4321,87,4320.40005299662,4320.26946222884,4320.06203534645
2012-12-31,02:42:00,4321,4321,4321,4321,21,4320.52004239729,4320.33587475349,4320.07052371436
2012-12-31,02:43:00,4321,4322.25,4321,4322.25,34,4320.86603391783,4320.50988613953,4320.09024748165
2012-12-31,02:44:00,4322.25,4322.25,4321.75,4322,7,4321.09282713427,4320.64535103594,4320.10753030987
2012-12-31,02:45:00,4321.75,4322,4321.75,4322,3,4321.27426170741,4320.76850094176,4320.12465673241
2012-12-31,02:47:00,4322,4322,4322,4322,2,4321.41940936593,4320.8804554016,4320.14162816469
2012-12-31,02:48:00,4321.75,4322,4321.75,4322,3,4321.53552749275,4320.98223218327,4320.15844600936
2012-12-31,02:50:00,4321.75,4321.75,4321.75,4321.75,5,4321.5784219942,4321.05202925752,4320.17284921289
2012-12-31,02:51:00,4321.75,4322,4321.5,4322,24,4321.66273759536,4321.13820841593,4320.18938451413
2012-12-31,02:52:00,4321.5,4322.5,4321.5,4321.75,24,4321.68019007629,4321.19382583266,4320.2035077312
2012-12-31,02:53:00,4321.75,4322.5,4321.5,4322.5,5,4321.84415206103,4321.31256893878,4320.22429046666
2012-12-31,02:54:00,4322.75,4323,4322.5,4322.5,10,4321.97532164882,4321.42051721708,4320.24488512307
2012-12-31,02:55:00,4323,4323,4323,4323,5,4322.18025731906,4321.56410656098,4320.26981828938
2012-12-31,02:56:00,4323.5,4323.5,4323,4323.5,16,4322.44420585525,4321.74009687362,4320.29905070305
2012-12-31,02:59:00,4323.25,4323.5,4323.25,4323.5,3,4322.6553646842,4321.90008806692,4320.32801856999
2012-12-31,03:00:00,4323.25,4323.25,4323.25,4323.25,4,4322.77429174736,4322.02280733357,4320.35446184085
2012-12-31,03:01:00,4323,4323.25,4322.75,4323,20,4322.81943339789,4322.11164303052,4320.37840336266
2012-12-31,03:02:00,4322.75,4323.5,4322.5,4322.5,29,4322.75554671831,4322.14694820956,4320.39760333222
2012-12-31,03:03:00,4322.25,4322.25,4322,4322,6,4322.60443737465,4322.13358928142,4320.41210465953
